source,ref,label,split
acne04,acne_1024/all_1024/levle2_137.jpg,acne,train
acne04,acne_1024/all_1024/levle2_138.jpg,acne,train
acne04,acne_1024/all_1024/levle2_139.jpg,acne,train
acne04,acne_1024/all_1024/levle2_14.jpg,acne,train
acne04,acne_1024/all_1024/levle2_140.jpg,acne,train
acne04,acne_1024/all_1024/levle2_141.jpg,acne,train
acne04,acne_1024/all_1024/levle2_142.jpg,acne,train
acne04,acne_1024/all_1024/levle2_143.jpg,acne,train
acne04,acne_1024/all_1024/levle2_144.jpg,acne,train
acne04,acne_1024/all_1024/levle2_145.jpg,acne,train
acne04,acne_1024/all_1024/levle2_146.jpg,acne,val
acne04,acne_1024/all_1024/levle2_147.jpg,acne,val
acne04,acne_1024/all_1024/levle2_148.jpg,acne,val
acne04,acne_1024/all_1024/levle2_149.jpg,acne,train
acne04,acne_1024/all_1024/levle2_15.jpg,acne,train
acne04,acne_1024/all_1024/levle2_150.jpg,acne,train
acne04,acne_1024/all_1024/levle2_151.jpg,acne,val
acne04,acne_1024/all_1024/levle2_152.jpg,acne,train
acne04,acne_1024/all_1024/levle2_153.jpg,acne,train
acne04,acne_1024/all_1024/levle2_154.jpg,acne,train
acne04,acne_1024/all_1024/levle2_155.jpg,acne,val
acne04,acne_1024/all_1024/levle2_156.jpg,acne,train
acne04,acne_1024/all_1024/levle2_157.jpg,acne,train
acne04,acne_1024/all_1024/levle2_158.jpg,acne,train
acne04,acne_1024/all_1024/levle2_159.jpg,acne,train
acne04,acne_1024/all_1024/levle2_16.jpg,acne,train
acne04,acne_1024/all_1024/levle2_160.jpg,acne,train
acne04,acne_1024/all_1024/levle2_161.jpg,acne,train
acne04,acne_1024/all_1024/levle2_162.jpg,acne,train
acne04,acne_1024/all_1024/levle2_163.jpg,acne,train
acne04,acne_1024/all_1024/levle2_164.jpg,acne,val
acne04,acne_1024/all_1024/levle2_165.jpg,acne,train
acne04,acne_1024/all_1024/levle2_166.jpg,acne,val
acne04,acne_1024/all_1024/levle2_167.jpg,acne,train
acne04,acne_1024/all_1024/levle2_168.jpg,acne,train
acne04,acne_1024/all_1024/levle2_169.jpg,acne,train
acne04,acne_1024/all_1024/levle2_170.jpg,acne,train
acne04,acne_1024/all_1024/levle2_171.jpg,acne,train
acne04,acne_1024/all_1024/levle2_172.jpg,acne,train
acne04,acne_1024/all_1024/levle2_173.jpg,acne,val
acne04,acne_1024/all_1024/levle2_174.jpg,acne,train
acne04,acne_1024/all_1024/levle2_175.jpg,acne,train
acne04,acne_1024/all_1024/levle2_176.jpg,acne,train
acne04,acne_1024/all_1024/levle2_177.jpg,acne,train
acne04,acne_1024/all_1024/levle2_178.jpg,acne,val
acne04,acne_1024/all_1024/levle2_179.jpg,acne,train
acne04,acne_1024/all_1024/levle2_18.jpg,acne,val
acne04,acne_1024/all_1024/levle2_180.jpg,acne,val
acne04,acne_1024/all_1024/levle2_181.jpg,acne,val
acne04,acne_1024/all_1024/levle2_182.jpg,acne,train
acne04,acne_1024/all_1024/levle2_183.jpg,acne,train
acne04,acne_1024/all_1024/levle2_184.jpg,acne,train
acne04,acne_1024/all_1024/levle2_185.jpg,acne,train
acne04,acne_1024/all_1024/levle2_186.jpg,acne,train
acne04,acne_1024/all_1024/levle2_187.jpg,acne,train
acne04,acne_1024/all_1024/levle2_188.jpg,acne,train
acne04,acne_1024/all_1024/levle2_189.jpg,acne,train
acne04,acne_1024/all_1024/levle2_19.jpg,acne,train
acne04,acne_1024/all_1024/levle2_190.jpg,acne,train
acne04,acne_1024/all_1024/levle2_2.jpg,acne,train
acne04,acne_1024/all_1024/levle2_20.jpg,acne,train
acne04,acne_1024/all_1024/levle2_21.jpg,acne,train
acne04,acne_1024/all_1024/levle2_24.jpg,acne,train
acne04,acne_1024/all_1024/levle2_25.jpg,acne,train
acne04,acne_1024/all_1024/levle2_26.jpg,acne,train
acne04,acne_1024/all_1024/levle2_27.jpg,acne,val
acne04,acne_1024/all_1024/levle2_28.jpg,acne,train
acne04,acne_1024/all_1024/levle2_29.jpg,acne,train
acne04,acne_1024/all_1024/levle2_30.jpg,acne,train
acne04,acne_1024/all_1024/levle2_31.jpg,acne,train
acne04,acne_1024/all_1024/levle2_32.jpg,acne,train
acne04,acne_1024/all_1024/levle2_33.jpg,acne,train
acne04,acne_1024/all_1024/levle2_34.jpg,acne,val
acne04,acne_1024/all_1024/levle2_35.jpg,acne,val
acne04,acne_1024/all_1024/levle2_36.jpg,acne,train
acne04,acne_1024/all_1024/levle2_37.jpg,acne,train
acne04,acne_1024/all_1024/levle2_38.jpg,acne,train
acne04,acne_1024/all_1024/levle2_39.jpg,acne,train
acne04,acne_1024/all_1024/levle2_40.jpg,acne,train
acne04,acne_1024/all_1024/levle2_41.jpg,acne,val
acne04,acne_1024/all_1024/levle2_42.jpg,acne,train
acne04,acne_1024/all_1024/levle2_43.jpg,acne,train
acne04,acne_1024/all_1024/levle2_44.jpg,acne,train
acne04,acne_1024/all_1024/levle2_45.jpg,acne,train
acne04,acne_1024/all_1024/levle2_46.jpg,acne,val
acne04,acne_1024/all_1024/levle2_47.jpg,acne,train
acne04,acne_1024/all_1024/levle2_48.jpg,acne,train
acne04,acne_1024/all_1024/levle2_49.jpg,acne,train
acne04,acne_1024/all_1024/levle2_50.jpg,acne,val
acne04,acne_1024/all_1024/levle2_51.jpg,acne,train
acne04,acne_1024/all_1024/levle2_52.jpg,acne,train
acne04,acne_1024/all_1024/levle2_53.jpg,acne,train
acne04,acne_1024/all_1024/levle2_54.jpg,acne,train
acne04,acne_1024/all_1024/levle2_55.jpg,acne,val
acne04,acne_1024/all_1024/levle2_56.jpg,acne,train
acne04,acne_1024/all_1024/levle2_57.jpg,acne,train
acne04,acne_1024/all_1024/levle2_58.jpg,acne,train
acne04,acne_1024/all_1024/levle2_59.jpg,acne,val
acne04,acne_1024/all_1024/levle2_6.jpg,acne,train
acne04,acne_1024/all_1024/levle2_60.jpg,acne,train
acne04,acne_1024/all_1024/levle2_61.jpg,acne,train
acne04,acne_1024/all_1024/levle2_62.jpg,acne,train
acne04,acne_1024/all_1024/levle2_63.jpg,acne,train
acne04,acne_1024/all_1024/levle2_64.jpg,acne,val
acne04,acne_1024/all_1024/levle2_65.jpg,acne,train
acne04,acne_1024/all_1024/levle2_66.jpg,acne,train
acne04,acne_1024/all_1024/levle2_67.jpg,acne,train
acne04,acne_1024/all_1024/levle2_68.jpg,acne,train
acne04,acne_1024/all_1024/levle2_69.jpg,acne,train
acne04,acne_1024/all_1024/levle2_7.jpg,acne,train
acne04,acne_1024/all_1024/levle2_70.jpg,acne,train
acne04,acne_1024/all_1024/levle2_71.jpg,acne,train
acne04,acne_1024/all_1024/levle2_72.jpg,acne,val
acne04,acne_1024/all_1024/levle2_73.jpg,acne,val
acne04,acne_1024/all_1024/levle2_74.jpg,acne,train
acne04,acne_1024/all_1024/levle2_75.jpg,acne,train
acne04,acne_1024/all_1024/levle2_76.jpg,acne,train
acne04,acne_1024/all_1024/levle2_77.jpg,acne,train
acne04,acne_1024/all_1024/levle2_78.jpg,acne,train
acne04,acne_1024/all_1024/levle2_79.jpg,acne,train
acne04,acne_1024/all_1024/levle2_8.jpg,acne,train
acne04,acne_1024/all_1024/levle2_81.jpg,acne,val
acne04,acne_1024/all_1024/levle2_82.jpg,acne,train
acne04,acne_1024/all_1024/levle2_83.jpg,acne,val
acne04,acne_1024/all_1024/levle2_84.jpg,acne,train
acne04,acne_1024/all_1024/levle2_85.jpg,acne,val
acne04,acne_1024/all_1024/levle2_86.jpg,acne,val
acne04,acne_1024/all_1024/levle2_87.jpg,acne,train
acne04,acne_1024/all_1024/levle2_88.jpg,acne,train
acne04,acne_1024/all_1024/levle2_89.jpg,acne,train
acne04,acne_1024/all_1024/levle2_9.jpg,acne,train
acne04,acne_1024/all_1024/levle2_90.jpg,acne,train
acne04,acne_1024/all_1024/levle2_92.jpg,acne,train
acne04,acne_1024/all_1024/levle2_93.jpg,acne,train
acne04,acne_1024/all_1024/levle2_94.jpg,acne,train
acne04,acne_1024/all_1024/levle2_95.jpg,acne,train
acne04,acne_1024/all_1024/levle2_96.jpg,acne,train
acne04,acne_1024/all_1024/levle2_97.jpg,acne,train
acne04,acne_1024/all_1024/levle2_98.jpg,acne,train
acne04,acne_1024/all_1024/levle2_99.jpg,acne,train
acne04,acne_1024/all_1024/levle3_0.jpg,acne,train
acne04,acne_1024/all_1024/levle3_1.jpg,acne,train
acne04,acne_1024/all_1024/levle3_100.jpg,acne,train
acne04,acne_1024/all_1024/levle3_101.jpg,acne,train
acne04,acne_1024/all_1024/levle3_102.jpg,acne,train
acne04,acne_1024/all_1024/levle3_103.jpg,acne,train
acne04,acne_1024/all_1024/levle3_105.jpg,acne,train
acne04,acne_1024/all_1024/levle3_106.jpg,acne,train
acne04,acne_1024/all_1024/levle3_107.jpg,acne,train
acne04,acne_1024/all_1024/levle3_108.jpg,acne,train
acne04,acne_1024/all_1024/levle3_109.jpg,acne,train
acne04,acne_1024/all_1024/levle3_110.jpg,acne,train
acne04,acne_1024/all_1024/levle3_111.jpg,acne,train
acne04,acne_1024/all_1024/levle3_112.jpg,acne,val
acne04,acne_1024/all_1024/levle3_113.jpg,acne,train
acne04,acne_1024/all_1024/levle3_114.jpg,acne,train
acne04,acne_1024/all_1024/levle3_115.jpg,acne,train
acne04,acne_1024/all_1024/levle3_116.jpg,acne,train
acne04,acne_1024/all_1024/levle3_117.jpg,acne,train
acne04,acne_1024/all_1024/levle3_118.jpg,acne,train
acne04,acne_1024/all_1024/levle3_119.jpg,acne,train
acne04,acne_1024/all_1024/levle3_120.jpg,acne,train
acne04,acne_1024/all_1024/levle3_121.jpg,acne,train
acne04,acne_1024/all_1024/levle3_122.jpg,acne,train
acne04,acne_1024/all_1024/levle3_124.jpg,acne,train
acne04,acne_1024/all_1024/levle3_125.jpg,acne,train
acne04,acne_1024/all_1024/levle3_126.jpg,acne,train
acne04,acne_1024/all_1024/levle3_127.jpg,acne,val
acne04,acne_1024/all_1024/levle3_128.jpg,acne,train
acne04,acne_1024/all_1024/levle3_129.jpg,acne,train
acne04,acne_1024/all_1024/levle3_130.jpg,acne,train
acne04,acne_1024/all_1024/levle3_131.jpg,acne,val
acne04,acne_1024/all_1024/levle3_132.jpg,acne,train
acne04,acne_1024/all_1024/levle3_133.jpg,acne,train
acne04,acne_1024/all_1024/levle3_136.jpg,acne,val
acne04,acne_1024/all_1024/levle3_14.jpg,acne,train
acne04,acne_1024/all_1024/levle3_140.jpg,acne,train
acne04,acne_1024/all_1024/levle3_141.jpg,acne,val
acne04,acne_1024/all_1024/levle3_142.jpg,acne,train
acne04,acne_1024/all_1024/levle3_143.jpg,acne,train
acne04,acne_1024/all_1024/levle3_144.jpg,acne,train
acne04,acne_1024/all_1024/levle3_145.jpg,acne,train
acne04,acne_1024/all_1024/levle3_2.jpg,acne,train
acne04,acne_1024/all_1024/levle3_21.jpg,acne,val
acne04,acne_1024/all_1024/levle3_23.jpg,acne,train
acne04,acne_1024/all_1024/levle3_24.jpg,acne,val
acne04,acne_1024/all_1024/levle3_25.jpg,acne,val
acne04,acne_1024/all_1024/levle3_26.jpg,acne,train
acne04,acne_1024/all_1024/levle3_27.jpg,acne,train
acne04,acne_1024/all_1024/levle3_28.jpg,acne,val
acne04,acne_1024/all_1024/levle3_29.jpg,acne,train
acne04,acne_1024/all_1024/levle3_3.jpg,acne,train
acne04,acne_1024/all_1024/levle3_30.jpg,acne,train
acne04,acne_1024/all_1024/levle3_31.jpg,acne,train
acne04,acne_1024/all_1024/levle3_33.jpg,acne,train
acne04,acne_1024/all_1024/levle3_34.jpg,acne,train
acne04,acne_1024/all_1024/levle3_36.jpg,acne,train
acne04,acne_1024/all_1024/levle3_37.jpg,acne,train
acne04,acne_1024/all_1024/levle3_38.jpg,acne,val
acne04,acne_1024/all_1024/levle3_39.jpg,acne,train
acne04,acne_1024/all_1024/levle3_4.jpg,acne,train
acne04,acne_1024/all_1024/levle3_40.jpg,acne,train
acne04,acne_1024/all_1024/levle3_41.jpg,acne,train
acne04,acne_1024/all_1024/levle3_42.jpg,acne,val
acne04,acne_1024/all_1024/levle3_43.jpg,acne,train
acne04,acne_1024/all_1024/levle3_44.jpg,acne,train
acne04,acne_1024/all_1024/levle3_45.jpg,acne,val
acne04,acne_1024/all_1024/levle3_46.jpg,acne,train
acne04,acne_1024/all_1024/levle3_47.jpg,acne,train
acne04,acne_1024/all_1024/levle3_49.jpg,acne,train
acne04,acne_1024/all_1024/levle3_5.jpg,acne,val
acne04,acne_1024/all_1024/levle3_50.jpg,acne,train
acne04,acne_1024/all_1024/levle3_51.jpg,acne,train
acne04,acne_1024/all_1024/levle3_52.jpg,acne,train
acne04,acne_1024/all_1024/levle3_53.jpg,acne,train
acne04,acne_1024/all_1024/levle3_54.jpg,acne,train
acne04,acne_1024/all_1024/levle3_55.jpg,acne,train
acne04,acne_1024/all_1024/levle3_56.jpg,acne,train
acne04,acne_1024/all_1024/levle3_57.jpg,acne,train
acne04,acne_1024/all_1024/levle3_58.jpg,acne,train
acne04,acne_1024/all_1024/levle3_62.jpg,acne,train
acne04,acne_1024/all_1024/levle3_63.jpg,acne,train
acne04,acne_1024/all_1024/levle3_64.jpg,acne,train
acne04,acne_1024/all_1024/levle3_65.jpg,acne,train
acne04,acne_1024/all_1024/levle3_66.jpg,acne,train
acne04,acne_1024/all_1024/levle3_67.jpg,acne,train
acne04,acne_1024/all_1024/levle3_68.jpg,acne,train
acne04,acne_1024/all_1024/levle3_70.jpg,acne,train
acne04,acne_1024/all_1024/levle3_71.jpg,acne,train
acne04,acne_1024/all_1024/levle3_72.jpg,acne,train
acne04,acne_1024/all_1024/levle3_73.jpg,acne,train
acne04,acne_1024/all_1024/levle3_74.jpg,acne,train
acne04,acne_1024/all_1024/levle3_75.jpg,acne,val
acne04,acne_1024/all_1024/levle3_76.jpg,acne,train
acne04,acne_1024/all_1024/levle3_77.jpg,acne,train
acne04,acne_1024/all_1024/levle3_78.jpg,acne,train
acne04,acne_1024/all_1024/levle3_79.jpg,acne,train
acne04,acne_1024/all_1024/levle3_80.jpg,acne,train
acne04,acne_1024/all_1024/levle3_81.jpg,acne,train
acne04,acne_1024/all_1024/levle3_82.jpg,acne,train
acne04,acne_1024/all_1024/levle3_83.jpg,acne,train
acne04,acne_1024/all_1024/levle3_84.jpg,acne,train
acne04,acne_1024/all_1024/levle3_85.jpg,acne,train
acne04,acne_1024/all_1024/levle3_86.jpg,acne,val
acne04,acne_1024/all_1024/levle3_87.jpg,acne,train
acne04,acne_1024/all_1024/levle3_88.jpg,acne,train
acne04,acne_1024/all_1024/levle3_89.jpg,acne,train
acne04,acne_1024/all_1024/levle3_90.jpg,acne,train
acne04,acne_1024/all_1024/levle3_91.jpg,acne,train
acne04,acne_1024/all_1024/levle3_92.jpg,acne,train
acne04,acne_1024/all_1024/levle3_93.jpg,acne,train
acne04,acne_1024/all_1024/levle3_94.jpg,acne,train
acne04,acne_1024/all_1024/levle3_95.jpg,acne,train
acne04,acne_1024/all_1024/levle3_96.jpg,acne,train
acne04,acne_1024/all_1024/levle3_97.jpg,acne,train
acne04,acne_1024/small_1024/levle0_1.jpg,acne,train
acne04,acne_1024/small_1024/levle0_10.jpg,acne,train
acne04,acne_1024/small_1024/levle0_15.jpg,acne,train
acne04,acne_1024/small_1024/levle0_16.jpg,acne,train
acne04,acne_1024/small_1024/levle0_17.jpg,acne,val
acne04,acne_1024/small_1024/levle0_2.jpg,acne,train
acne04,acne_1024/small_1024/levle0_21.jpg,acne,train
acne04,acne_1024/small_1024/levle0_22.jpg,acne,train
acne04,acne_1024/small_1024/levle0_23.jpg,acne,train
acne04,acne_1024/small_1024/levle0_24.jpg,acne,train
acne04,acne_1024/small_1024/levle0_25.jpg,acne,train
acne04,acne_1024/small_1024/levle0_26.jpg,acne,train
acne04,acne_1024/small_1024/levle0_27.jpg,acne,train
acne04,acne_1024/small_1024/levle0_28.jpg,acne,train
acne04,acne_1024/small_1024/levle0_3.jpg,acne,train
acne04,acne_1024/small_1024/levle0_31.jpg,acne,train
acne04,acne_1024/small_1024/levle0_32.jpg,acne,val
acne04,acne_1024/small_1024/levle0_33.jpg,acne,train
acne04,acne_1024/small_1024/levle0_34.jpg,acne,train
acne04,acne_1024/small_1024/levle0_35.jpg,acne,train
acne04,acne_1024/small_1024/levle0_36.jpg,acne,val
acne04,acne_1024/small_1024/levle0_37.jpg,acne,val
acne04,acne_1024/small_1024/levle0_38.jpg,acne,train
acne04,acne_1024/small_1024/levle0_39.jpg,acne,train
acne04,acne_1024/small_1024/levle0_4.jpg,acne,val
acne04,acne_1024/small_1024/levle0_40.jpg,acne,train
acne04,acne_1024/small_1024/levle0_41.jpg,acne,train
acne04,acne_1024/small_1024/levle0_42.jpg,acne,val
acne04,acne_1024/small_1024/levle0_43.jpg,acne,train
acne04,acne_1024/small_1024/levle0_44.jpg,acne,train
acne04,acne_1024/small_1024/levle0_45.jpg,acne,train
acne04,acne_1024/small_1024/levle0_46.jpg,acne,train
acne04,acne_1024/small_1024/levle0_47.jpg,acne,train
acne04,acne_1024/small_1024/levle0_48.jpg,acne,train
acne04,acne_1024/small_1024/levle0_49.jpg,acne,train
acne04,acne_1024/small_1024/levle0_50.jpg,acne,train
acne04,acne_1024/small_1024/levle0_51.jpg,acne,val
acne04,acne_1024/small_1024/levle0_52.jpg,acne,train
acne04,acne_1024/small_1024/levle0_53.jpg,acne,train
acne04,acne_1024/small_1024/levle0_54.jpg,acne,train
acne04,acne_1024/small_1024/levle0_55.jpg,acne,train
acne04,acne_1024/small_1024/levle0_56.jpg,acne,train
acne04,acne_1024/small_1024/levle0_57.jpg,acne,train
acne04,acne_1024/small_1024/levle0_58.jpg,acne,train
acne04,acne_1024/small_1024/levle0_59.jpg,acne,train
acne04,acne_1024/small_1024/levle0_60.jpg,acne,train
acne04,acne_1024/small_1024/levle0_61.jpg,acne,train
acne04,acne_1024/small_1024/levle0_62.jpg,acne,train
acne04,acne_1024/small_1024/levle0_63.jpg,acne,train
acne04,acne_1024/small_1024/levle0_64.jpg,acne,val
acne04,acne_1024/small_1024/levle1_0.jpg,acne,train
acne04,acne_1024/small_1024/levle1_11.jpg,acne,train
acne04,acne_1024/small_1024/levle1_12.jpg,acne,train
acne04,acne_1024/small_1024/levle1_15.jpg,acne,train
acne04,acne_1024/small_1024/levle1_16.jpg,acne,train
acne04,acne_1024/small_1024/levle1_17.jpg,acne,train
acne04,acne_1024/small_1024/levle1_18.jpg,acne,train
acne04,acne_1024/small_1024/levle1_19.jpg,acne,train
acne04,acne_1024/small_1024/levle1_20.jpg,acne,train
acne04,acne_1024/small_1024/levle1_21.jpg,acne,train
acne04,acne_1024/small_1024/levle1_22.jpg,acne,train
acne04,acne_1024/small_1024/levle1_23.jpg,acne,train
acne04,acne_1024/small_1024/levle1_24.jpg,acne,train
acne04,acne_1024/small_1024/levle1_25.jpg,acne,val
acne04,acne_1024/small_1024/levle1_28.jpg,acne,train
acne04,acne_1024/small_1024/levle1_29.jpg,acne,train
acne04,acne_1024/small_1024/levle1_30.jpg,acne,train
acne04,acne_1024/small_1024/levle1_31.jpg,acne,val
acne04,acne_1024/small_1024/levle1_32.jpg,acne,train
acne04,acne_1024/small_1024/levle1_33.jpg,acne,train
acne04,acne_1024/small_1024/levle1_34.jpg,acne,val
acne04,acne_1024/small_1024/levle1_35.jpg,acne,train
acne04,acne_1024/small_1024/levle1_36.jpg,acne,train
acne04,acne_1024/small_1024/levle1_37.jpg,acne,train
acne04,acne_1024/small_1024/levle1_38.jpg,acne,train
acne04,acne_1024/small_1024/levle1_39.jpg,acne,train
acne04,acne_1024/small_1024/levle1_40.jpg,acne,train
acne04,acne_1024/small_1024/levle1_41.jpg,acne,train
acne04,acne_1024/small_1024/levle1_42.jpg,acne,train
acne04,acne_1024/small_1024/levle1_43.jpg,acne,train
acne04,acne_1024/small_1024/levle1_44.jpg,acne,train
acne04,acne_1024/small_1024/levle1_45.jpg,acne,train
acne04,acne_1024/small_1024/levle1_46.jpg,acne,train
acne04,acne_1024/small_1024/levle1_47.jpg,acne,train
acne04,acne_1024/small_1024/levle1_48.jpg,acne,train
acne04,acne_1024/small_1024/levle1_49.jpg,acne,train
acne04,acne_1024/small_1024/levle1_50.jpg,acne,train
acne04,acne_1024/small_1024/levle1_51.jpg,acne,train
acne04,acne_1024/small_1024/levle1_52.jpg,acne,train
acne04,acne_1024/small_1024/levle1_53.jpg,acne,train
acne04,acne_1024/small_1024/levle1_54.jpg,acne,train
acne04,acne_1024/small_1024/levle1_55.jpg,acne,train
acne04,acne_1024/small_1024/levle1_56.jpg,acne,val
acne04,acne_1024/small_1024/levle1_57.jpg,acne,train
acne04,acne_1024/small_1024/levle1_58.jpg,acne,train
acne04,acne_1024/small_1024/levle1_59.jpg,acne,train
acne04,acne_1024/small_1024/levle1_60.jpg,acne,train
acne04,acne_1024/small_1024/levle1_7.jpg,acne,train
acne04,acne_1024/small_1024/levle1_8.jpg,acne,val
acne04,acne_1024/small_1024/levle1_9.jpg,acne,train
acne04,acne_1024/small_1024/levle2_11.jpg,acne,train
acne04,acne_1024/small_1024/levle2_12.jpg,acne,train
acne04,acne_1024/small_1024/levle2_13.jpg,acne,train
acne04,acne_1024/small_1024/levle2_14.jpg,acne,train
acne04,acne_1024/small_1024/levle2_15.jpg,acne,train
acne04,acne_1024/small_1024/levle2_16.jpg,acne,train
acne04,acne_1024/small_1024/levle2_18.jpg,acne,train
acne04,acne_1024/small_1024/levle2_19.jpg,acne,train
acne04,acne_1024/small_1024/levle2_2.jpg,acne,train
acne04,acne_1024/small_1024/levle2_20.jpg,acne,train
acne04,acne_1024/small_1024/levle2_21.jpg,acne,train
acne04,acne_1024/small_1024/levle2_24.jpg,acne,train
acne04,acne_1024/small_1024/levle2_25.jpg,acne,train
acne04,acne_1024/small_1024/levle2_26.jpg,acne,train
acne04,acne_1024/small_1024/levle2_27.jpg,acne,val
acne04,acne_1024/small_1024/levle2_28.jpg,acne,train
acne04,acne_1024/small_1024/levle2_29.jpg,acne,train
acne04,acne_1024/small_1024/levle2_30.jpg,acne,train
acne04,acne_1024/small_1024/levle2_31.jpg,acne,train
acne04,acne_1024/small_1024/levle2_32.jpg,acne,train
acne04,acne_1024/small_1024/levle2_33.jpg,acne,train
acne04,acne_1024/small_1024/levle2_34.jpg,acne,train
acne04,acne_1024/small_1024/levle2_35.jpg,acne,train
acne04,acne_1024/small_1024/levle2_36.jpg,acne,train
acne04,acne_1024/small_1024/levle2_37.jpg,acne,train
acne04,acne_1024/small_1024/levle2_38.jpg,acne,train
acne04,acne_1024/small_1024/levle2_39.jpg,acne,train
acne04,acne_1024/small_1024/levle2_40.jpg,acne,train
acne04,acne_1024/small_1024/levle2_41.jpg,acne,val
acne04,acne_1024/small_1024/levle2_42.jpg,acne,train
acne04,acne_1024/small_1024/levle2_43.jpg,acne,train
acne04,acne_1024/small_1024/levle2_44.jpg,acne,val
acne04,acne_1024/small_1024/levle2_45.jpg,acne,train
acne04,acne_1024/small_1024/levle2_46.jpg,acne,train
acne04,acne_1024/small_1024/levle2_47.jpg,acne,train
acne04,acne_1024/small_1024/levle2_48.jpg,acne,train
acne04,acne_1024/small_1024/levle2_49.jpg,acne,train
acne04,acne_1024/small_1024/levle2_50.jpg,acne,train
acne04,acne_1024/small_1024/levle2_51.jpg,acne,train
acne04,acne_1024/small_1024/levle2_52.jpg,acne,train
acne04,acne_1024/small_1024/levle2_53.jpg,acne,train
acne04,acne_1024/small_1024/levle2_54.jpg,acne,train
acne04,acne_1024/small_1024/levle2_55.jpg,acne,train
acne04,acne_1024/small_1024/levle2_56.jpg,acne,val
acne04,acne_1024/small_1024/levle2_57.jpg,acne,train
acne04,acne_1024/small_1024/levle2_58.jpg,acne,train
acne04,acne_1024/small_1024/levle2_6.jpg,acne,train
acne04,acne_1024/small_1024/levle2_7.jpg,acne,train
acne04,acne_1024/small_1024/levle2_8.jpg,acne,train
acne04,acne_1024/small_1024/levle2_9.jpg,acne,train
acne04,acne_1024/small_1024/levle3_0.jpg,acne,val
acne04,acne_1024/small_1024/levle3_1.jpg,acne,train
acne04,acne_1024/small_1024/levle3_14.jpg,acne,train
acne04,acne_1024/small_1024/levle3_2.jpg,acne,train
acne04,acne_1024/small_1024/levle3_21.jpg,acne,val
acne04,acne_1024/small_1024/levle3_23.jpg,acne,train
acne04,acne_1024/small_1024/levle3_24.jpg,acne,train
acne04,acne_1024/small_1024/levle3_26.jpg,acne,train
acne04,acne_1024/small_1024/levle3_27.jpg,acne,val
acne04,acne_1024/small_1024/levle3_28.jpg,acne,train
acne04,acne_1024/small_1024/levle3_29.jpg,acne,train
acne04,acne_1024/small_1024/levle3_30.jpg,acne,val
acne04,acne_1024/small_1024/levle3_31.jpg,acne,train
acne04,acne_1024/small_1024/levle3_33.jpg,acne,train
acne04,acne_1024/small_1024/levle3_34.jpg,acne,train
acne04,acne_1024/small_1024/levle3_36.jpg,acne,train
acne04,acne_1024/small_1024/levle3_37.jpg,acne,train
acne04,acne_1024/small_1024/levle3_38.jpg,acne,train
acne04,acne_1024/small_1024/levle3_39.jpg,acne,train
acne04,acne_1024/small_1024/levle3_4.jpg,acne,train
acne04,acne_1024/small_1024/levle3_40.jpg,acne,train
acne04,acne_1024/small_1024/levle3_42.jpg,acne,train
acne04,acne_1024/small_1024/levle3_43.jpg,acne,train
acne04,acne_1024/small_1024/levle3_44.jpg,acne,train
acne04,acne_1024/small_1024/levle3_46.jpg,acne,train
acne04,acne_1024/small_1024/levle3_49.jpg,acne,train
acne04,acne_1024/small_1024/levle3_52.jpg,acne,train
acne04,acne_1024/small_1024/levle3_53.jpg,acne,train
acne04,acne_1024/small_1024/levle3_55.jpg,acne,train
acne04,acne_1024/small_1024/levle3_56.jpg,acne,train
acne04,acne_1024/small_1024/levle3_57.jpg,acne,train
acne04,acne_1024/small_1024/levle3_58.jpg,acne,train
acne04,acne_1024/small_1024/levle3_63.jpg,acne,train
acne04,acne_1024/small_1024/levle3_64.jpg,acne,train
acne04,acne_1024/small_1024/levle3_65.jpg,acne,train
acne04,acne_1024/small_1024/levle3_68.jpg,acne,train
acne04,acne_1024/small_1024/levle3_70.jpg,acne,train
acne04,acne_1024/small_1024/levle3_71.jpg,acne,train
acne04,acne_1024/small_1024/levle3_72.jpg,acne,train
acne04,acne_1024/small_1024/levle3_73.jpg,acne,train
acne04,acne_1024/small_1024/levle3_74.jpg,acne,train
acne04,acne_1024/small_1024/levle3_75.jpg,acne,val
acne04,acne_1024/small_1024/levle3_77.jpg,acne,train
acne04,acne_1024/small_1024/levle3_79.jpg,acne,train
acne04,acne_1024/small_1024/levle3_80.jpg,acne,val
acne04,acne_1024/small_1024/levle3_81.jpg,acne,train
acne04,acne_1024/small_1024/levle3_82.jpg,acne,train
acne04,acne_1024/small_1024/levle3_83.jpg,acne,train
acne04,acne_1024/small_1024/levle3_84.jpg,acne,train
acne04,acne_1024/small_1024/levle3_85.jpg,acne,train
ham,processed_images_dataset/processed_images/ISIC_0027419.jpg,seborrheic_keratoses,train
ham,processed_images_dataset/processed_images/ISIC_0025030.jpg,seborrheic_keratoses,train
ham,processed_images_dataset/processed_images/ISIC_0026769.jpg,seborrheic_keratoses,train
ham,processed_images_dataset/processed_images/ISIC_0025661.jpg,seborrheic_keratoses,train
ham,processed_images_dataset/processed_images/ISIC_0031633.jpg,seborrheic_keratoses,train
ham,processed_images_dataset/processed_images/ISIC_0027850.jpg,seborrheic_keratoses,train
ham,processed_images_dataset/processed_images/ISIC_0029176.jpg,seborrheic_keratoses,val
