source,zip,inner_zip,entry,label,split,crc32,size
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_62_04.jpg,eczema,val,9cfb55c1,104454
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_62_05.jpg,eczema,train,bc2fbbca,94468
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_62_06.jpg,eczema,val,d53c7136,112740
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_62_07.jpg,eczema,train,602a2278,133817
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_63_01.jpg,eczema,train,b88d09f2,139335
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_63_02.jpg,eczema,train,f3f2ce00,95595
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_63_03.jpg,eczema,train,ed2b2a6d,133847
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_63_04.jpg,eczema,train,a314181a,123024
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_63_05.jpg,eczema,train,a079e2de,122786
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_63_06.jpg,eczema,train,4f630a0a,124963
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_63_07.jpg,eczema,train,3456d348,148195
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_64_01.jpg,eczema,train,16f2fb10,88231
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_64_02.jpg,eczema,train,872cad1e,53759
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_64_03.jpg,eczema,train,31aca7f1,77283
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_64_04.jpg,eczema,train,659e07a6,76938
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_64_05.jpg,eczema,train,0a26ce65,55005
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_64_06.jpg,eczema,train,ca74b21d,74750
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_64_07.jpg,eczema,train,14cd98a5,95486
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_65_01.jpg,eczema,train,3237a4a8,108942
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_65_02.jpg,eczema,train,c3ae84bb,71488
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_65_03.jpg,eczema,train,498f64ab,97290
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_65_04.jpg,eczema,train,89c42cdb,93769
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_65_05.jpg,eczema,val,a934ec1d,82865
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_65_06.jpg,eczema,val,20ad3b5d,95908
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_65_07.jpg,eczema,train,94e2bef0,117608
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_66_01.jpg,eczema,train,7db1ef2f,151546
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_66_02.jpg,eczema,train,b1ed2993,100517
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_66_03.jpg,eczema,train,ceacb580,134012
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_66_04.jpg,eczema,train,34e2c7c6,135576
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_66_05.jpg,eczema,val,aae9e239,118747
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_66_06.jpg,eczema,train,51b15c39,126919
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_66_07.jpg,eczema,train,69f73725,160279
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_67_01.jpg,eczema,train,17be7853,89216
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_67_02.jpg,eczema,train,d8f38e3b,53777
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_67_03.jpg,eczema,val,ad78a1c1,73459
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_67_04.jpg,eczema,val,ce3da10b,76340
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_67_05.jpg,eczema,val,b3f28cf9,62530
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_67_06.jpg,eczema,train,f9f59674,76305
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_67_07.jpg,eczema,train,286b90db,93783
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_68_01.jpg,eczema,train,3fb5b355,84228
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_68_02.jpg,eczema,train,cca2b6c8,57272
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_68_03.jpg,eczema,train,1403e524,77685
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_68_04.jpg,eczema,train,03d24e13,77808
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_68_05.jpg,eczema,train,1047b791,79127
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_68_06.jpg,eczema,train,f6fb28aa,81648
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_68_07.jpg,eczema,train,863479ae,97270
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_69_01.jpg,eczema,train,e6792f76,144934
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_69_02.jpg,eczema,train,1ce88c6e,102570
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_69_03.jpg,eczema,val,f6869572,141601
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_69_04.jpg,eczema,train,81466621,139269
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_69_05.jpg,eczema,train,fc213e96,127232
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_69_06.jpg,eczema,train,36ff1185,132609
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_69_07.jpg,eczema,val,8b8f075a,160816
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_70_01.jpg,eczema,train,622ca5ad,141055
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_70_02.jpg,eczema,train,8c7c546e,97568
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_70_03.jpg,eczema,train,5a07f08f,131274
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_70_04.jpg,eczema,train,e6571fe0,133824
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_70_05.jpg,eczema,train,c6b12ef2,116966
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_70_06.jpg,eczema,train,4faf4876,125701
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/AD/AD_70_07.jpg,eczema,train,1dab6746,150348
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_01_01.jpg,contact_dermatitis,val,5561ab42,119812
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_01_02.jpg,contact_dermatitis,train,e3f7264c,81654
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_01_03.jpg,contact_dermatitis,train,7c6c8c82,111852
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_01_04.jpg,contact_dermatitis,train,cb598c35,113729
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_01_05.jpg,contact_dermatitis,train,54584f4b,129359
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_01_06.jpg,contact_dermatitis,train,20d124fa,122721
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_01_07.jpg,contact_dermatitis,train,0c8b177a,136060
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_02_01.jpg,contact_dermatitis,train,6de22cc0,124116
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_02_02.jpg,contact_dermatitis,train,66a89805,83071
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_02_03.jpg,contact_dermatitis,train,8b297c9a,115773
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_02_04.jpg,contact_dermatitis,train,786a17a6,113107
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_02_05.jpg,contact_dermatitis,train,a03873c6,109446
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_02_06.jpg,contact_dermatitis,train,c77c4def,111118
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_02_07.jpg,contact_dermatitis,train,d7fa5dc8,133875
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_03_01.jpg,contact_dermatitis,train,4be5005e,165518
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_03_02.jpg,contact_dermatitis,train,79284ae6,121145
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_03_03.jpg,contact_dermatitis,train,77c20536,153865
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_03_04.jpg,contact_dermatitis,val,99eaec99,151078
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_03_05.jpg,contact_dermatitis,train,6a4c66ad,133268
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_03_06.jpg,contact_dermatitis,train,33a9a0ad,151794
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_03_07.jpg,contact_dermatitis,train,abefff2d,176459
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_04_01.jpg,contact_dermatitis,train,dec2840a,136108
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_04_02.jpg,contact_dermatitis,val,16a64c85,96249
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_04_03.jpg,contact_dermatitis,train,1eeb6ae4,129076
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_04_04.jpg,contact_dermatitis,train,d2940689,123888
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_04_05.jpg,contact_dermatitis,val,9f093b26,106014
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_04_06.jpg,contact_dermatitis,val,6227df23,121570
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_04_07.jpg,contact_dermatitis,train,d08ea4cd,145582
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_05_01.jpg,contact_dermatitis,val,5c20d656,158159
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_05_02.jpg,contact_dermatitis,train,60224fb4,111622
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_05_03.jpg,contact_dermatitis,train,5123b389,143915
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_05_04.jpg,contact_dermatitis,train,31240c2a,125735
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_05_05.jpg,contact_dermatitis,val,4daeb9a2,120275
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_05_06.jpg,contact_dermatitis,train,fdbcdbd9,136695
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_05_07.jpg,contact_dermatitis,train,a1e8bc03,165861
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_06_01.jpg,contact_dermatitis,train,0e4ae833,102569
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_06_02.jpg,contact_dermatitis,train,c249730f,68608
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_06_03.jpg,contact_dermatitis,train,2ee7675a,93008
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_06_04.jpg,contact_dermatitis,val,d6268a2e,90599
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_06_05.jpg,contact_dermatitis,train,b1c78b9e,78612
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_06_06.jpg,contact_dermatitis,train,30d10e33,96540
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_06_07.jpg,contact_dermatitis,train,9e690e8d,114665
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_07_01.jpg,contact_dermatitis,train,baddb74a,101172
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_07_02.jpg,contact_dermatitis,train,104f77d7,66006
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_07_03.jpg,contact_dermatitis,val,0fd99623,101247
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_07_04.jpg,contact_dermatitis,train,fc9baee1,89974
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_07_05.jpg,contact_dermatitis,train,81184ad9,86623
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_07_06.jpg,contact_dermatitis,train,9dcca2f4,85522
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_07_07.jpg,contact_dermatitis,val,36dcdba7,111578
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_08_01.jpg,contact_dermatitis,train,974f0a39,232208
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_08_02.jpg,contact_dermatitis,train,ec1cfafa,195710
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_08_03.jpg,contact_dermatitis,train,f2996d33,217650
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_08_04.jpg,contact_dermatitis,train,1f98ea3f,213273
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_08_05.jpg,contact_dermatitis,train,36c32cc8,260717
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_08_06.jpg,contact_dermatitis,train,720896ae,254202
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_08_07.jpg,contact_dermatitis,train,ff471438,248587
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_09_01.jpg,contact_dermatitis,train,0e9b76c2,105177
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_09_02.jpg,contact_dermatitis,train,fb37963e,69296
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_09_03.jpg,contact_dermatitis,train,a9300b55,92892
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_09_04.jpg,contact_dermatitis,train,e0b17c8b,87267
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_09_05.jpg,contact_dermatitis,train,a7430027,89036
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_09_06.jpg,contact_dermatitis,train,0445ee07,98156
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_09_07.jpg,contact_dermatitis,train,c3d3e029,114542
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_100_01.jpg,contact_dermatitis,train,5b4bc0f3,102855
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_100_02.jpg,contact_dermatitis,train,8547a9d6,71345
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_100_03.jpg,contact_dermatitis,train,8f9de88d,97843
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_100_04.jpg,contact_dermatitis,train,95adcd4e,83318
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_100_05.jpg,contact_dermatitis,train,cd5e6f55,79546
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_100_06.jpg,contact_dermatitis,train,21733474,89924
skindisnet,SkinDisNet A Multi-Class Clinical Images and Metad.zip,SkinDisNet A Multi-Class Clinical Images and Metad/SkinDisNet.zip,Augmented/CD/CD_100_07.jpg,contact_dermatitis,train,2f1168cf,118437
